Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-12 17:46:42.895101,45,0x0000,0xe694,32.0,,,0.002339
Smart Socket,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-12 17:46:42.896887,5,0xe694,0x0000,32.0,,,0.001786
Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-12 17:46:42.900715,52,0x0000,0xe5c4,33.0,0x0000,0xc8f0,0.003828
Philips Motion,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-12 17:46:42.902762,5,0xe5c4,0x0000,33.0,,,0.002047
Power Plug 2,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-12 17:46:42.905749,66,0xc8f0,0x0000,114.0,,,0.002987
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-12 17:46:42.908244,5,0x0000,0xc8f0,114.0,,,0.002495
Philips Motion,Bulb,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-12 17:46:42.909342,52,0xe5c4,0x482d,0.0,0x0000,0xc8f0,0.001098
Philips Lamp 1,Bulb,Philips Motion,Bulb,Unknown,Unknown,,,2023-10-12 17:46:42.911390,5,0x482d,0xe5c4,0.0,,,0.002048
Philips Lamp 1,Bulb,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-12 17:46:42.915173,52,0x482d,0xc8f0,46.0,0x0000,0xc8f0,0.003783
Power Plug 2,Socket,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-12 17:46:42.917189,5,0xc8f0,0x482d,46.0,,,0.002016
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-12 17:46:42.924028,45,0x0000,0x6e5f,34.0,0x0000,0x6e5f,0.006839
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-12 17:46:42.928724,45,0x0000,0x6e5f,34.0,0x0000,0x6e5f,0.004696
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-12 17:46:42.934007,45,0x0000,0x6e5f,34.0,0x0000,0x6e5f,0.005283
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-12 17:46:42.939298,45,0x0000,0x6e5f,34.0,0x0000,0x6e5f,0.005291
Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-12 17:46:42.947059,45,0x0000,0xe5c4,35.0,0x0000,0xc8f0,0.007761
Philips Motion,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-12 17:46:42.948882,5,0xe5c4,0x0000,35.0,,,0.001823
Philips Motion,Bulb,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-12 17:46:42.953205,45,0xe5c4,0x482d,1.0,,,0.004323
Power Plug 2,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-12 17:46:42.958747,63,0xc8f0,0x0000,116.0,,,0.005542
