Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-27 17:05:24.915762,55,0xec7f,0x0000,19.0,0xec7f,0x0000,0.003229
Coordinator,Coordinator,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-27 17:05:24.917905,5,0x0000,0xec7f,19.0,,,0.002143
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-27 17:05:24.925202,54,0x0000,0xffff,178.0,,,0.007297
Power Plug 1,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-27 17:05:24.930255,54,0x3d95,0xffff,174.0,,,0.005053
Philips Lamp 3,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-27 17:05:24.941045,54,0x711c,0xffff,9.0,,,0.01079
Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-27 17:05:24.948126,54,0x0112,0xffff,221.0,,,0.007081
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-27 17:05:24.955375,55,0xec7f,0x0000,20.0,0xec7f,0x0000,0.007249
Coordinator,Coordinator,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-27 17:05:24.957517,5,0x0000,0xec7f,20.0,,,0.002142
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-27 17:05:24.962966,45,0xec7f,0x0000,21.0,0xec7f,0x0000,0.005449
Coordinator,Coordinator,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-27 17:05:24.964788,5,0x0000,0xec7f,21.0,,,0.001822
Moes Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,2023-10-27 17:05:25.161871,54,0x1e15,0xffff,35.0,0xec7f,0xfffd,0.197083
Power Plug 2,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-27 17:05:25.167878,54,0xa706,0xffff,75.0,,,0.006007
Smart Socket,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-27 17:05:25.171970,54,0xe1a6,0xffff,248.0,,,0.004092
Power Plug 1,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-27 17:05:25.177584,54,0x3d95,0xffff,175.0,,,0.005614
Ledvance Bulb,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-27 17:05:25.369543,54,0xec7f,0xffff,22.0,,,0.191959
Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-27 17:05:25.383609,54,0x4e11,0xffff,223.0,,,0.014066
Coordinator,Coordinator,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,2023-10-27 17:05:25.398385,54,0x0000,0xffff,179.0,0xec7f,0xfffd,0.014776
Moes Bulb,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-27 17:05:25.407668,54,0x1e15,0xffff,36.0,,,0.009283
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,2023-10-27 17:05:25.413834,54,0xb76b,0x8668,76.0,,,0.006166
Power Plug 1,Socket,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,2023-10-27 17:05:25.423390,54,0x3d95,0xffff,176.0,0xec7f,0xfffd,0.009556
Smart Socket,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 17:05:25.823553,53,0xe1a6,0x0000,250.0,,,0.400163
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-27 17:05:25.825632,5,0x0000,0xe1a6,250.0,,,0.002079
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-27 17:05:25.839027,45,0x0000,0xe1a6,180.0,0x0000,0xe1a6,0.013395
Smart Socket,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 17:05:25.840808,5,0xe1a6,0x0000,180.0,,,0.001781
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-27 17:05:25.866033,54,0x0000,0xffff,181.0,,,0.025225
Ledvance Bulb,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-27 17:05:25.877447,54,0xec7f,0xffff,23.0,,,0.011414
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-27 17:05:25.895388,48,0x0000,0x3d95,182.0,,,0.017941
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 17:05:25.897276,5,0x3d95,0x0000,182.0,,,0.001888
Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,2023-10-27 17:05:25.914808,50,0x3d95,0x0000,177.0,0x3d95,0x0000,0.017532
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-27 17:05:25.916791,5,0x0000,0x3d95,177.0,,,0.001983
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 17:05:25.917826,52,0x3d95,0x0000,178.0,,,0.001035
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-27 17:05:25.919873,5,0x0000,0x3d95,178.0,,,0.002047
Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,2023-10-27 17:05:25.921861,52,0x3d95,0x0000,179.0,0x3d95,0x0000,0.001988
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-27 17:05:25.923908,5,0x0000,0x3d95,179.0,,,0.002047
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-27 17:05:25.948592,45,0x0000,0x3d95,183.0,,,0.024684
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 17:05:25.950375,5,0x3d95,0x0000,183.0,,,0.001783
Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-27 17:05:26.165283,10,,0xffff,211.0,,,0.214908
Ledvance Smart+ Plug,Socket,Unknown,Unknown,Unknown,Unknown,,,2023-10-27 17:05:26.172366,28,0x0112,,253.0,,,0.007083
Power Plug 2,Socket,Unknown,Unknown,Unknown,Unknown,,,2023-10-27 17:05:26.177315,28,0xa706,,77.0,,,0.004949
Philips Lamp 3,Bulb,Unknown,Unknown,Unknown,Unknown,,,2023-10-27 17:05:26.181891,28,0x711c,,10.0,,,0.004576
Philips Lamp 2,Bulb,Unknown,Unknown,Unknown,Unknown,,,2023-10-27 17:05:26.183292,28,0x5bb9,,19.0,,,0.001401
Power Plug 1,Socket,Unknown,Unknown,Unknown,Unknown,,,2023-10-27 17:05:26.204018,28,0x3d95,,180.0,,,0.020726
Ledvance Bulb,Bulb,Unknown,Unknown,Unknown,Unknown,,,2023-10-27 17:05:26.222460,28,0xec7f,,2.0,,,0.018442
Smart Socket,Socket,Unknown,Unknown,Unknown,Unknown,,,2023-10-27 17:05:26.245197,28,0xe1a6,,251.0,,,0.022737
Moes Bulb,Bulb,Unknown,Unknown,Unknown,Unknown,,,2023-10-27 17:05:26.263930,28,0x1e15,,37.0,,,0.018733
Ledvance Z3 Plug,Socket,Unknown,Unknown,Unknown,Unknown,,,2023-10-27 17:05:26.267266,28,0x4e11,,135.0,,,0.003336
Coordinator,Coordinator,Unknown,Unknown,Unknown,Unknown,,,2023-10-27 17:05:26.271683,28,0x0000,,184.0,,,0.004417
Power Plug 2,Socket,Broadcast,Broadcast,Power Plug 2,Socket,Broadcast,Broadcast,2023-10-27 17:05:26.338432,74,0xa706,0xffff,78.0,0xa706,0xfffc,0.066749
Philips Lamp 1,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-27 17:05:26.577969,59,0x1cd8,0xffff,72.0,,,0.239537
