Time,Delta Time,Length,Source IEEE,Destination IEEE,FCF IEEE,Sequence Number,Source Zigbee,Destination Zigbee,FCF Zigbee,Payload Length,Extended Source,File
"Oct 12, 2023 18:13:40.092855",1.009261,12,0x2cae,0x482d,0x8863,219,,,,,,idle3.pcapng
"Oct 12, 2023 18:13:40.093623",0.000768,5,,,0x0002,219,,,,,,idle3.pcapng
"Oct 12, 2023 18:13:42.043019",1.949396,77,0x82eb,0xffff,0x8841,49,0x82eb,0xfffc,0x1209,,,idle3.pcapng
"Oct 12, 2023 18:13:43.534602",,52,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:13:43.536629",0.002027,5,,,0x0002,252,,,,,,idle3.pcapng
"Oct 12, 2023 18:13:43.544682",,63,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:13:43.547081",0.002399,5,,,0x0002,158,,,,,,idle3.pcapng
"Oct 12, 2023 18:13:43.569934",,52,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:13:43.574700",,52,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:13:43.576747",0.002047,5,,,0x0002,253,,,,,,idle3.pcapng
"Oct 12, 2023 18:13:43.591093",,63,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:13:43.593492",0.002399,5,,,0x0002,187,,,,,,idle3.pcapng
"Oct 12, 2023 18:13:43.596832",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:13:43.598624",0.001792,5,,,0x0002,254,,,,,,idle3.pcapng
"Oct 12, 2023 18:13:43.615577",,54,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:13:43.617657",0.002080,5,,,0x0002,255,,,,,,idle3.pcapng
"Oct 12, 2023 18:13:43.626013",,66,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:13:43.628507",0.002494,5,,,0x0002,159,,,,,,idle3.pcapng
