Time,Delta Time,Length,Source IEEE,Destination IEEE,FCF IEEE,Sequence Number,Source Zigbee,Destination Zigbee,FCF Zigbee,Payload Length,Extended Source,File
"Nov 28, 2023 16:40:45.248433",3.092649,71,0x4e11,0xffff,0x8841,85,0x4e11,0xfffc,0x1209,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:46.103976",0.855543,71,0x3d95,0xffff,0x8841,187,0x3d95,0xfffc,0x1209,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:46.401081",0.297105,59,0x4308,0xffff,0x8841,15,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:46.724365",0.323284,59,0x4308,0xffff,0x8841,16,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:51.919405",5.195040,71,0x0000,0xffff,0x8841,114,0x0000,0xfffc,0x1209,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:52.819461",0.900056,71,0xe1a6,0xffff,0x8841,8,0xe1a6,0xfffc,0x1209,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:54.018240",1.198779,65,0x1e15,0xffff,0x8841,97,0x1e15,0xfffc,0x1209,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:54.388034",0.369794,71,0x0112,0xffff,0x8841,106,0x0112,0xfffc,0x1209,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:56.045187",1.657153,71,0xb1bf,0xffff,0x8841,154,0xb1bf,0xfffc,0x1209,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:57.552303",1.507116,71,0x711c,0xffff,0x8841,94,0x711c,0xfffc,0x1209,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:59.958921",2.406618,71,0x4e11,0xffff,0x8841,86,0x4e11,0xfffc,0x1209,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:41:01.081410",1.122489,71,0x3d95,0xffff,0x8841,188,0x3d95,0xfffc,0x1209,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:41:06.032946",4.951536,71,0xec7f,0xffff,0x8841,146,0xec7f,0xfffc,0x1209,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:41:06.049923",0.016977,71,0x0000,0xffff,0x8841,115,0x0000,0xfffc,0x1209,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:41:07.409233",1.359310,59,0x4308,0xffff,0x8841,28,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:41:07.734664",0.325431,59,0x4308,0xffff,0x8841,29,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:41:07.791248",0.056584,71,0xe1a6,0xffff,0x8841,9,0xe1a6,0xfffc,0x1209,,,physicalInteraction5.pcapng
