Device Name,Device Type,File Name,Average Packet Length,Packet Standard Variance,Average IAT,IAT Standard Variance,Sequence Number Maximum,Sequence Number Minimum,Sequence Number Average
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,57.0,9.0,0.0093889999999999,0.0073709025566751,128.0,14.0,53.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,54.2,7.5630681604756145,0.0087446,0.0077198601865577,94.0,14.0,31.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,52.4,8.61974477580398,0.0047886,0.0035419705391208,94.0,15.0,32.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,50.6,9.126883367283709,0.0048716,0.0035441491644681,94.0,16.0,32.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,46.4,3.130495168499705,0.005072,0.0034155243374919,20.0,16.0,18.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,46.4,3.130495168499705,0.0039518,0.0014366670456302,21.0,17.0,19.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,50.2,11.627553482998906,0.0487169999999999,0.100239720694942,22.0,18.0,20.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,55.4,14.240786495134316,0.0876684,0.11423304031365,23.0,19.0,21.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,57.8,13.00769003320728,0.0874754,0.1144080731736183,186.0,20.0,54.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,59.2,11.584472366059664,0.0870906,0.1147630296101492,187.0,21.0,87.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,61.6,8.820430828479978,0.0865918,0.1152128003769546,188.0,22.0,121.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,58.2,7.463243262818115,0.0420508,0.086289562536265,188.0,23.0,121.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,54.6,2.302172886644268,0.0031038,0.0015853151737115,189.0,24.0,154.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,54.0,1.8708286933869709,0.0103824,0.016922940134622,189.0,24.0,122.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,55.0,1.8708286933869709,0.010718,0.0167247279200589,192.0,24.0,123.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,55.0,1.8708286933869709,0.0104984,0.0168638421719369,192.0,24.0,124.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,55.6,1.949358868961793,0.009947,0.0171191223197919,192.0,25.0,158.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,56.4,1.341640786499874,0.0104774,0.0168367783082156,193.0,25.0,158.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,54.6,5.366563145999495,0.0074085999999999,0.0099962244772714,194.0,192.0,192.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,52.2,6.572670690061993,0.0101377999999999,0.0104923500322854,195.0,192.0,193.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,51.2,6.016643582596529,0.457643,0.9958938995329776,195.0,26.0,160.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,52.4,7.797435475847171,0.4586568000000001,0.9953172194859286,195.0,26.0,148.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,51.4,7.368853370776216,0.4624842000000001,0.993167748100088,195.0,26.0,115.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,51.4,7.368853370776216,0.4583050000000001,0.9955090615072272,195.0,26.0,82.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,55.0,7.842193570679061,0.45511,0.9973031477091104,134.0,26.0,62.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,55.4,7.700649323271382,0.0094076,0.0086095572069648,134.0,27.0,63.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,56.0,8.514693182963201,0.0094348,0.0086027099044429,136.0,27.0,63.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,56.4,8.324662155306964,0.0091654,0.0080581405919728,136.0,28.0,64.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,56.4,8.324662155306964,0.0096829999999999,0.0077445045677564,136.0,29.0,64.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,52.8,8.64291617453276,0.0103138,0.0069605208282139,136.0,29.0,51.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,51.0,9.246621004453464,0.0091796,0.0073605113477257,136.0,30.0,51.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,51.0,9.246621004453464,0.0079454,0.0081354713016517,98.0,30.0,44.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,53.4,11.502173707608488,0.0045579999999999,0.00192535555158,98.0,31.0,57.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,53.4,11.502173707608488,0.0038851999999999,0.0014322126937016,98.0,31.0,57.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,57.6,11.502173707608488,0.0043486,0.0018881020364376,99.0,31.0,71.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,61.8,9.391485505499118,0.0039017999999999,0.0019892761748937,99.0,31.0,85.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,59.4,9.581231653602789,0.0054214,0.0025887482110085,99.0,31.0,71.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,55.2,10.52140675005011,0.0065168,0.0034623716871531,99.0,31.0,58.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,56.6,9.20869154657707,0.006736,0.0032539524427993,99.0,32.0,59.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,52.4,8.61974477580398,0.0057851999999999,0.0039337472847146,99.0,32.0,46.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,48.2,4.43846820423443,0.0067963999999999,0.0035607450484414,36.0,32.0,34.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,46.4,3.130495168499705,0.0058094,0.0034147935223084,37.0,33.0,35.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,46.4,3.130495168499705,0.0057618,0.0033312970747142,38.0,34.0,36.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,45.0,0.0,0.0062382,0.0032973385024895,39.0,35.0,37.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,50.2,11.627553482998906,0.0723106,0.1452935009000746,40.0,36.0,38.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,52.6,11.523888232710346,0.0717056,0.1456356254451499,197.0,37.0,70.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,54.0,10.770329614269007,0.078559,0.1424387449642827,198.0,38.0,102.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,55.8,9.57601169589929,0.0844142,0.1395080695164262,198.0,39.0,103.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,58.2,7.463243262818115,0.0838302,0.1399186497654976,200.0,40.0,135.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,53.0,4.949747468305833,0.0258356,0.0196285138331968,201.0,41.0,167.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,53.0,4.949747468305833,0.1585648,0.2854001071192861,201.0,41.0,156.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,53.0,4.949747468305833,0.15105,0.289811935281313,201.0,41.0,145.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,51.2,6.016643582596529,0.147338,0.2917077360501431,201.0,42.0,145.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,48.8,5.495452665613635,0.1476552,0.2915138150117417,201.0,42.0,114.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,49.8,5.06951674225463,0.5155056,0.8152215515614758,143.0,42.0,82.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,49.4,4.39317652729776,0.3828466,0.8377905900320796,202.0,42.0,94.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,49.6,4.560701700396552,0.3918926,0.8328657924193429,203.0,42.0,106.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,50.6,3.781534080237808,0.395684,0.8307965429327447,203.0,43.0,107.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,52.6,2.5099800796022267,0.3956202,0.8308339928368361,204.0,44.0,139.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,53.2,2.04939015319192,0.0283329999999999,0.0212472735662719,205.0,45.0,171.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,56.4,8.35463942968217,0.5990930000000001,1.2633479829540235,205.0,45.0,140.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,56.4,8.35463942968217,0.640151,1.2440748547269975,205.0,45.0,134.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,57.8,7.5630681604756145,0.6331162,1.248408289785517,207.0,46.0,166.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,57.4,7.797435475847171,0.6400148000000001,1.2441601281186438,208.0,46.0,167.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,57.6,7.668115805072326,0.6388934000000001,1.2448328175165937,208.0,46.0,136.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,54.8,2.0493901531919194,0.0680782,0.1039806577623934,210.0,47.0,168.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,53.2,4.919349550499538,0.0256886,0.0190409895304839,211.0,47.0,176.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,52.2,4.43846820423443,0.4831807999999999,1.01147438177331,211.0,47.0,144.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,54.2,6.610597552415364,0.4766606,1.0151451295914786,211.0,47.0,132.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,53.8,6.685805860178712,0.4733334,1.0169620950828502,211.0,48.0,132.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,51.4,7.368853370776216,0.4734379999999999,1.0169018764765358,211.0,48.0,100.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,55.0,7.842193570679061,0.4665248,1.0206997177562558,145.0,48.0,78.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,55.4,7.700649323271382,0.0092902,0.0075988596973493,145.0,49.0,79.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,56.0,8.514693182963201,0.0093186,0.0075895459877386,147.0,49.0,79.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,56.4,8.324662155306964,0.0090452,0.0069833547955119,147.0,50.0,80.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,56.4,8.324662155306964,0.0093746,0.0067980927325243,147.0,51.0,81.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,52.8,8.64291617453276,0.009136,0.0070099770327726,147.0,51.0,71.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,52.8,8.64291617453276,0.0084636,0.0075071736226092,147.0,52.0,71.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,50.4,4.929503017546495,0.007969,0.0076757386289529,54.0,52.0,53.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,50.4,4.929503017546495,0.005357,0.0022748765900593,54.0,53.0,53.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,52.2,4.024922359499621,0.0047528,0.0021493728620227,54.0,53.0,53.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,56.4,5.366563145999495,0.005377,0.0022381475599253,104.0,54.0,64.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,54.6,7.46993975879324,0.006533,0.0020774273753852,104.0,54.0,64.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,54.2,7.5630681604756145,0.0057266,0.0032922753985655,104.0,54.0,64.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,52.4,8.61974477580398,0.0051064,0.0029452638761238,104.0,54.0,65.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,50.6,9.126883367283709,0.0052026,0.0029040658222567,104.0,55.0,66.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,48.2,4.43846820423443,0.0051068,0.0028423487998484,59.0,55.0,57.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,50.0,4.636809247747852,0.003783,0.0022943160200809,59.0,56.0,57.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,50.4,4.929503017546495,0.0039007999999999,0.0021160689260985,59.0,57.0,58.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,50.4,4.929503017546495,0.005974,0.0057466197455547,60.0,58.0,59.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,52.8,4.54972526643093,0.0064264,0.0056796880460109,212.0,59.0,89.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,52.4,4.505552130427524,0.0105966,0.0109038874398078,213.0,59.0,120.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,52.4,4.505552130427524,0.019991,0.0189193014273783,213.0,59.0,121.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,53.0,4.949747468305833,0.0210412,0.0177431621956177,216.0,60.0,152.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,53.0,4.949747468305833,0.0261592,0.019404317321153,217.0,61.0,183.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,55.8,9.57601169589929,0.7420888,1.590045094659488,217.0,61.0,153.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,56.2,9.418067742376884,0.804591,1.5607940495770094,217.0,61.0,123.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,56.8,9.338094023943,0.8041074,1.5610870554958811,217.0,62.0,128.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,59.6,11.304866208850065,1.1056902000000002,1.5134584240276308,217.0,62.0,97.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,61.4,8.848728722251575,1.2338702,1.4253409580764176,82.0,62.0,67.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,58.6,7.092249290598858,0.5250047999999999,0.6124965950870257,89.0,63.0,72.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,59.2,6.723094525588643,0.4579342,0.6547563981934044,219.0,64.0,103.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,58.4,7.266360849833981,0.4572873999999999,0.6552657912235309,220.0,64.0,131.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,55.0,1.8708286933869709,0.1623624,0.291004544440976,220.0,65.0,131.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,55.6,1.949358868961793,0.0264819999999999,0.0209657656788394,222.0,66.0,163.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,53.2,4.919349550499538,0.0264839999999999,0.0209676136100415,223.0,66.0,190.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,53.2,4.919349550499538,0.0265225999999999,0.0209169224983026,224.0,66.0,191.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,53.0,4.949747468305833,0.0259824,0.0204036944032202,225.0,66.0,192.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,53.0,4.949747468305833,0.026627,0.0209997365221566,225.0,67.0,192.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,52.0,4.415880433163924,0.2099324,0.3968473242083157,225.0,67.0,161.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,55.6,4.61519230368573,0.2029892,0.4008042570553611,225.0,67.0,147.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,54.6,4.774934554525329,0.2066802,0.3985994418971256,225.0,67.0,116.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,53.2,6.457553716385176,0.1992988,0.4027637137500101,153.0,67.0,85.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,55.0,7.842193570679061,0.1910031999999999,0.4071847306244427,153.0,68.0,93.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,55.4,7.700649323271382,0.0092474,0.0084107324175722,153.0,69.0,94.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,56.0,8.514693182963201,0.0092386,0.0084133411793412,155.0,69.0,94.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,56.4,8.324662155306964,0.0087226,0.0073685150335735,155.0,70.0,95.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,60.6,6.148170459575759,0.0094488,0.0069144547652002,155.0,71.0,102.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,57.0,9.0,0.0109184,0.00550729173914,155.0,71.0,95.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,57.0,9.0,0.0097304,0.0062238693993367,155.0,72.0,96.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,52.8,8.64291617453276,0.0084808,0.0073734521562155,108.0,72.0,80.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,52.4,8.61974477580398,0.0074173999999999,0.0053047743401581,108.0,73.0,81.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,48.2,4.43846820423443,0.0065482,0.0056665922034323,77.0,73.0,75.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,48.2,4.43846820423443,0.0059234,0.0054841800481019,78.0,74.0,76.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,46.4,3.130495168499705,0.0066549999999999,0.005494808549895,79.0,75.0,77.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,48.8,5.495452665613635,0.0072646,0.0048372754521527,227.0,76.0,107.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,47.4,5.366563145999495,0.0125194,0.0162829103909589,228.0,77.0,137.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,47.4,5.366563145999495,0.0125676,0.0162479429713425,228.0,78.0,168.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,52.6,11.523888232710346,0.0142012,0.0158246264158115,228.0,79.0,168.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,56.2,11.366617790706258,0.1314028,0.2591675989339717,228.0,80.0,174.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,54.8,11.670475568716126,0.139565,0.254758247342456,228.0,80.0,145.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,54.8,11.670475568716128,0.132276,0.2587579510498179,228.0,80.0,122.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,57.2,10.3053384223906,0.134255,0.2575592643771526,112.0,80.0,98.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,53.0,7.035623639735144,0.1392034,0.2548986363209893,112.0,81.0,99.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,49.4,4.929503017546495,0.0213633999999999,0.0191204194070109,113.0,81.0,99.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,50.8,6.016643582596529,0.0133038,0.0147447154160397,230.0,82.0,129.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,52.2,5.06951674225463,0.0196836,0.0169774901649213,231.0,82.0,153.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,51.6,4.505552130427524,0.0249554,0.018457421347523,231.0,82.0,147.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,51.6,4.505552130427524,0.0251618,0.0186568378135202,231.0,83.0,148.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,54.0,3.082207001484488,0.0248248,0.0191217202076591,233.0,83.0,172.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,51.6,4.505552130427524,0.0323535999999999,0.0163473240409554,234.0,83.0,173.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,51.8,4.54972526643093,0.1455016,0.2560490163451131,234.0,83.0,149.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,50.0,5.196152422706632,0.1403528,0.2589563385161677,234.0,84.0,150.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,54.2,10.73312629199899,0.1686064,0.2528944506297044,234.0,85.0,150.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,54.2,10.73312629199899,0.1686304,0.2528748464266464,236.0,85.0,151.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,55.8,9.549869109050658,0.1691952,0.2525247299210515,237.0,85.0,151.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,56.0,9.486832980505138,0.0569516,0.0716787680369856,237.0,85.0,146.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,58.4,7.266360849833981,0.0557024,0.0726678529702096,237.0,86.0,152.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,55.6,1.949358868961793,0.0200604,0.0212405625466935,239.0,87.0,183.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,53.2,4.919349550499538,0.0205382,0.0207949988266409,239.0,87.0,153.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,51.6,6.148170459575759,0.0133682,0.0158389783824588,240.0,87.0,154.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,51.2,6.016643582596529,0.5065438,1.1184501028240823,240.0,88.0,154.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,52.4,7.797435475847171,0.5065196,1.1184636016926524,240.0,88.0,164.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,51.4,7.368853370776216,0.511639,1.115637605510185,240.0,88.0,134.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,51.4,7.368853370776216,0.5112926,1.1158341773056155,240.0,89.0,135.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,55.0,7.842193570679061,0.5097454,1.1167095149963129,165.0,89.0,110.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,56.0,7.681145747868608,0.0088984,0.011211152608006,241.0,90.0,140.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,54.2,6.610597552415364,0.0091762,0.0111808876973163,241.0,90.0,126.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,57.0,8.215838362577491,0.0050355999999999,0.0031542219801402,241.0,91.0,141.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,58.8,5.449770637375485,0.0078426,0.0065309626625789,241.0,92.0,142.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,56.6,5.5497747702046425,0.0077392,0.006660849397787,242.0,92.0,167.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,58.4,6.985699678629192,0.0079938,0.0064579956797755,242.0,92.0,142.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,58.4,6.985699678629192,0.0066052,0.0069785944645035,242.0,93.0,142.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,56.0,5.656854249492381,0.0060666,0.0069604724911459,242.0,93.0,128.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,54.2,7.5630681604756145,0.0052766,0.0052696429954978,242.0,94.0,128.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,54.2,7.5630681604756145,0.0061578,0.0046924265257966,118.0,94.0,99.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,51.4,3.714835124201342,0.0056413999999999,0.0050717087160048,96.0,94.0,95.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,51.0,3.4641016151377544,0.0071149999999999,0.0047408742337252,96.0,94.0,95.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,50.6,3.130495168499705,0.0065414,0.0051865272871161,96.0,95.0,95.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,50.6,3.130495168499705,0.004994,0.00306148093249,97.0,96.0,96.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,49.2,3.834057902536163,0.0052144,0.0031288436042729,98.0,96.0,96.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,47.8,3.8340579025361623,0.0052347999999999,0.0031007335744949,99.0,96.0,97.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,48.2,4.43846820423443,0.004656,0.0023620847783261,100.0,96.0,98.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,48.6,4.929503017546495,0.0049306,0.002084527476432,100.0,97.0,98.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,48.6,4.929503017546495,0.0045538,0.001908588798039,101.0,98.0,99.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,50.0,4.636809247747852,0.004566,0.0019235723277277,102.0,99.0,100.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,52.4,4.505552130427524,0.0051684,0.0011883666521743,243.0,100.0,129.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,52.0,4.415880433163924,0.0126864,0.0174653348751176,244.0,100.0,158.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,52.0,4.415880433163924,0.0200612,0.020272202019021,244.0,101.0,158.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,54.4,2.5099800796022267,0.0193988,0.0209487282358619,247.0,102.0,187.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,55.4,2.302172886644268,0.0196264,0.0207786776119174,248.0,103.0,217.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,53.0,4.949747468305833,0.0247466,0.019332397091411,249.0,103.0,218.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,51.6,6.148170459575759,0.0175724,0.0169697971791061,250.0,103.0,219.4
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,55.0,10.770329614269007,0.0202106,0.0217798725042182,250.0,104.0,219.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,55.0,10.770329614269007,0.020706,0.0212623477772328,252.0,104.0,220.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,54.0,10.770329614269007,0.0266718,0.020850321429177,253.0,104.0,221.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,55.8,9.57601169589929,0.0288384,0.0218791769566407,253.0,104.0,192.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,58.2,7.463243262818115,0.0280422,0.0228765152219475,255.0,104.0,193.8
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,53.0,4.949747468305833,0.0251701999999999,0.0194940094567536,255.0,0.0,173.0
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,52.2,4.43846820423443,0.5693184,1.2048542947540586,255.0,0.0,146.6
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,50.8,5.495452665613635,0.5646574,1.2074685127357565,255.0,0.0,117.2
Coordinator,Coordinator,Scenario_Topology_B_scenario1.pcapng,51.4,6.06630035524124,0.5572562,1.2115849132700935,255.0,0.0,96.4
