Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:39:25.834937,54,0x0000,0x482d,77,0x0000,0xa209,0.003657
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:39:25.840018,54,0x0000,0x482d,77,0x0000,0xa209,0.005081
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:39:25.844791,54,0x0000,0x482d,77,0x0000,0xa209,0.004773
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:39:25.871075,54,0x0000,0x482d,78,0x0000,0xa209,0.026284
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:39:25.874313,54,0x0000,0x482d,78,0x0000,0xa209,0.003238
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:39:25.879560,54,0x0000,0x482d,78,0x0000,0xa209,0.005247
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:39:25.884844,54,0x0000,0x482d,78,0x0000,0xa209,0.005284
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:39:25.908682,54,0x0000,0x482d,79,0x0000,0xa209,0.023838
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:39:25.914055,54,0x0000,0x482d,79,0x0000,0xa209,0.005373
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:39:25.918702,54,0x0000,0x482d,79,0x0000,0xa209,0.004647
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:39:25.921913,54,0x0000,0x482d,79,0x0000,0xa209,0.003211
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 17:39:26.827269,59,0x0000,0xffff,80,0x0000,0xfffc,0.905356
Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 17:39:26.851780,59,0x82eb,0xffff,40,0x0000,0xfffc,0.024511
Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:39:27.151704,59,0x82eb,0xffff,41,,,0.299924
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 17:39:27.178984,59,0x0000,0xffff,81,0x0000,0xfffc,0.02728
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 17:39:27.452822,59,0x0000,0xffff,82,0x0000,0xfffc,0.273838
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:39:27.772061,59,0x0000,0xffff,83,,,0.319239
Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,2023-10-15 17:39:28.619917,50,0x82eb,0xffff,42,0x82eb,0xfffc,0.847856
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:32.332703,50,0x0000,0x482d,84,,,3.712786
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:32.336087,50,0x0000,0x482d,84,,,0.003384
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:32.340374,50,0x0000,0x482d,84,,,0.004287
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:32.343367,50,0x0000,0x482d,84,,,0.002993
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-15 17:39:32.369388,50,0x0000,0x482d,85,0x0000,0x482d,0.026021
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-15 17:39:32.374324,50,0x0000,0x482d,85,0x0000,0x482d,0.004936
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-15 17:39:32.378815,50,0x0000,0x482d,85,0x0000,0x482d,0.004491
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-15 17:39:32.382449,50,0x0000,0x482d,85,0x0000,0x482d,0.003634
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:32.424116,50,0x0000,0x482d,86,,,0.041667
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:32.428752,50,0x0000,0x482d,86,,,0.004636
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:32.431756,50,0x0000,0x482d,86,,,0.003004
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:32.437323,50,0x0000,0x482d,86,,,0.005567
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-15 17:39:32.487487,50,0x0000,0x482d,87,0x0000,0x482d,0.050164
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-15 17:39:32.491363,50,0x0000,0x482d,87,0x0000,0x482d,0.003876
