Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Delta Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee
Coordinator,Coordinator,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:51.862290000",0.002446,65,0x0000,0xffff,128.0,0xec7f,0xfffd
Power Plug 2,Socket,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:51.865102000",0.002812,65,0xa706,0xffff,56.0,0xec7f,0xfffd
Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:51.870424000",0.005322,65,0x0112,0xffff,110.0,0xec7f,0xfffd
Smart Socket,Socket,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:51.873806000",0.003382,64,0xe1a6,0xffff,201.0,0xec7f,0xfffd
Smart Socket,Socket,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:51.876663000",0.002857,65,0xe1a6,0xffff,202.0,0xec7f,0xfffd
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 17:33:51.886152000",0.003688,55,0xec7f,0x0000,251.0,0xec7f,0x0000
Coordinator,Coordinator,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:51.897932000",0.009637,64,0x0000,0xffff,130.0,0xec7f,0xfffd
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 17:33:51.901514000",0.003582,45,0xec7f,0x0000,252.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 17:33:51.915264000",0.003992,55,0xec7f,0x0000,253.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 17:33:51.934094000",0.016687,50,0xec7f,0x0000,254.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 17:33:51.962317000",0.01152,45,0xec7f,0x0000,255.0,0xec7f,0x0000
Power Plug 1,Socket,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:52.081854000",0.117714,65,0x3d95,0xffff,123.0,0xec7f,0xfffd
Smart Socket,Socket,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:52.095779000",0.013925,64,0xe1a6,0xffff,203.0,0xec7f,0xfffd
Smart Socket,Socket,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:52.100245000",0.004466,65,0xe1a6,0xffff,204.0,0xec7f,0xfffd
Power Plug 1,Socket,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:52.108072000",0.007827,64,0x3d95,0xffff,124.0,0xec7f,0xfffd
Power Plug 2,Socket,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:52.110872000",0.0028,65,0xa706,0xffff,58.0,0xec7f,0xfffd
Power Plug 2,Socket,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:52.126707000",0.015835,64,0xa706,0xffff,59.0,0xec7f,0xfffd
Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:52.260991000",0.134284,65,0x4e11,0xffff,110.0,0xec7f,0xfffd
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:52.268988000",0.007997,65,0xec7f,0xffff,0.0,0xec7f,0xfffd
Philips Lamp 2,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:52.298170000",0.029182,65,0x5bb9,0xffff,43.0,0xec7f,0xfffd
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:52.307532000",0.009362,64,0xec7f,0xffff,1.0,0xec7f,0xfffd
Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:52.317464000",0.009932,64,0x4e11,0xffff,111.0,0xec7f,0xfffd
Coordinator,Coordinator,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:52.323167000",0.005703,65,0x0000,0xffff,133.0,0xec7f,0xfffd
Power Plug 1,Socket,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:52.329423000",0.006256,65,0x3d95,0xffff,125.0,0xec7f,0xfffd
Smart Socket,Socket,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:52.341608000",0.012185,64,0xe1a6,0xffff,205.0,0xec7f,0xfffd
Power Plug 1,Socket,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:52.355997000",0.011059,64,0x3d95,0xffff,126.0,0xec7f,0xfffd
Coordinator,Coordinator,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:52.369746000",0.013749,64,0x0000,0xffff,134.0,0xec7f,0xfffd
Power Plug 2,Socket,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:52.372428000",0.002682,64,0xa706,0xffff,61.0,0xec7f,0xfffd
Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:52.374693000",0.002265,65,0x0112,0xffff,112.0,0xec7f,0xfffd
Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:52.403010000",0.028317,64,0x0112,0xffff,113.0,0xec7f,0xfffd
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 17:33:52.638312000",0.235302,55,0xec7f,0x0000,2.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 17:33:52.643333000",0.005021,55,0xec7f,0x0000,2.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 17:33:52.682583000",0.037108,52,0xec7f,0x0000,3.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:52.713276000",0.012746,65,0xec7f,0xffff,4.0,0xec7f,0xfffd
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 17:33:52.729724000",0.002333,55,0xec7f,0x0000,5.0,0xec7f,0x0000
Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:52.732673000",0.000806,65,0x4e11,0xffff,112.0,0xec7f,0xfffd
Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 17:33:52.752764000",0.020091,64,0x4e11,0xffff,113.0,0xec7f,0xfffd
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 17:33:52.777971000",0.025207,45,0xec7f,0x0000,6.0,0xec7f,0x0000
