Time,Delta Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee
"Oct 26, 2023 18:21:12.123500000",0.312187,12,0x48f1,0x0000,74.0,,
"Oct 26, 2023 18:21:12.124267000",0.000767,5,,,74.0,,
"Oct 26, 2023 18:21:12.173115000",0.048848,60,0xe1a6,0x0000,74.0,0xe1a6,0x0000
"Oct 26, 2023 18:21:12.175417000",0.002302,5,,,74.0,,
"Oct 26, 2023 18:21:12.213955000",0.038538,50,0x0000,0xe1a6,194.0,0x0000,0xe1a6
"Oct 26, 2023 18:21:12.215908000",0.001953,5,,,194.0,,
"Oct 26, 2023 18:21:12.220906000",0.004998,45,0xe1a6,0x0000,75.0,0xe1a6,0x0000
"Oct 26, 2023 18:21:12.222729000",0.001823,5,,,75.0,,
"Oct 26, 2023 18:21:12.839357000",0.616628,107,,0x14fb,156.0,,
"Oct 26, 2023 18:21:13.304008000",0.464651,74,0xa706,0xffff,90.0,0xa706,0xfffc
"Oct 26, 2023 18:21:14.250591000",0.946583,71,0x1e15,0xffff,36.0,0x1e15,0xfffc
"Oct 26, 2023 18:21:14.900841000",0.65025,77,0x0000,0xffff,195.0,0x0000,0xfffc
"Oct 26, 2023 18:21:17.154556000",2.253715,12,0x48f1,0x0000,75.0,,
"Oct 26, 2023 18:21:17.155323000",0.000767,5,,,75.0,,
"Oct 26, 2023 18:21:18.444107000",1.288784,74,0x3d95,0xffff,236.0,0x3d95,0xfffc
"Oct 26, 2023 18:21:19.399099000",0.954992,77,0x1cd8,0xffff,144.0,0x1cd8,0xfffc
"Oct 26, 2023 18:21:19.857145000",0.458046,89,0x5bb9,0xffff,230.0,,
"Oct 26, 2023 18:21:20.191967000",0.334822,77,0xe1a6,0xffff,76.0,0xe1a6,0xfffc
"Oct 26, 2023 18:21:22.187660000",1.995693,12,0x48f1,0x0000,76.0,,
"Oct 26, 2023 18:21:22.188426000",0.000766,5,,,76.0,,
"Oct 26, 2023 18:21:22.324836000",0.13641,77,0xec7f,0xffff,205.0,0xec7f,0xfffc
"Oct 26, 2023 18:21:25.990046000",3.66521,77,0x711c,0xffff,113.0,0x711c,0xfffc
"Oct 26, 2023 18:21:26.223172000",0.233126,100,0x0112,0xffff,239.0,,
"Oct 26, 2023 18:21:27.250008000",1.026836,12,0x48f1,0x0000,77.0,,
"Oct 26, 2023 18:21:27.250775000",0.000767,5,,,77.0,,
"Oct 26, 2023 18:21:27.714531000",0.463756,74,0x4e11,0xffff,180.0,0x4e11,0xfffc
"Oct 26, 2023 18:21:28.309247000",0.594716,74,0xa706,0xffff,91.0,0xa706,0xfffc
"Oct 26, 2023 18:21:29.164818000",0.855571,71,0x1e15,0xffff,37.0,0x1e15,0xfffc
"Oct 26, 2023 18:21:31.609412000",2.444594,77,0x0000,0xffff,196.0,0x0000,0xfffc
"Oct 26, 2023 18:21:32.249523000",0.640111,12,0x48f1,0x0000,78.0,,
"Oct 26, 2023 18:21:32.250290000",0.000767,5,,,78.0,,
"Oct 26, 2023 18:21:33.440622000",1.190332,74,0x3d95,0xffff,237.0,0x3d95,0xfffc
"Oct 26, 2023 18:21:35.160524000",1.719902,77,0xe1a6,0xffff,77.0,0xe1a6,0xfffc
"Oct 26, 2023 18:21:37.281408000",2.120884,12,0x48f1,0x0000,79.0,,
"Oct 26, 2023 18:21:37.282175000",0.000767,5,,,79.0,,
"Oct 26, 2023 18:21:37.718976000",0.436801,77,0xec7f,0xffff,206.0,0xec7f,0xfffc
"Oct 26, 2023 18:21:37.891453000",0.172477,52,0x0000,0xe1a6,197.0,0x0000,0xe1a6
"Oct 26, 2023 18:21:37.893468000",0.002015,5,,,197.0,,
